hospital_id,num_samples,baseline_auc,without_auc,contribution,contribution_pct
1,54,0.7301136363636364,0.7395833333333333,-0.009469696969696906,-1.297016861219187
2,54,0.7301136363636364,0.7045454545454546,0.025568181818181768,3.5019455252918217
3,54,0.7301136363636364,0.7054924242424242,0.024621212121212155,3.372243839169914
4,54,0.7301136363636364,0.7452651515151515,-0.015151515151515138,-2.0752269779507113
5,61,0.7301136363636364,0.6893939393939393,0.04071969696969702,5.577172503242549
